# Time,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
0.000000000000000000e+00,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.599375000000000000e+02,3.989783477783203125e+01,3.989783477783203125e+01,4.146265983581542969e-01,-1.005518798828125000e+02,-7.655334472656250000e-01,-1.470187783241271973e+00,-7.972410678863525391e+00,-1.934159517986699939e-04,-2.963777482509613037e-01,8.282586932182312012e-01,-9.839977137744426727e-04,-1.382124423980712891e+00,-1.577151268720626831e-01,-2.904423236846923828e+00,1.000000000000000000e+00,-1.149266585707664490e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.597873535156250000e+02,3.909617996215820312e+01,3.909617996215820312e+01,3.499378859996795654e-01,-1.006441879272460938e+02,-7.459717988967895508e-01,-1.505386948585510254e+00,-8.048463821411132812e+00,-1.204862055601552129e-04,-3.361620604991912842e-01,-7.263292074203491211e-01,6.964998901821672916e-04,1.474086642265319824e+00,4.049008786678314209e-01,-4.330956041812896729e-01,1.000000000000000000e+00,-6.673177122138440609e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.597873535156250000e+02,3.909617996215820312e+01,3.909617996215820312e+01,3.499378859996795654e-01,-1.006441879272460938e+02,-7.459717988967895508e-01,-1.505386948585510254e+00,-8.048463821411132812e+00,-1.204862055601552129e-04,-3.361620604991912842e-01,-7.263292074203491211e-01,6.964998901821672916e-04,1.474086642265319824e+00,4.049008786678314209e-01,-4.330956041812896729e-01,1.000000000000000000e+00,-6.673177122138440609e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.597873535156250000e+02,3.909617996215820312e+01,3.909617996215820312e+01,3.499378859996795654e-01,-1.006441879272460938e+02,-7.459717988967895508e-01,-1.505386948585510254e+00,-8.048463821411132812e+00,-1.204862055601552129e-04,-3.361620604991912842e-01,-7.263292074203491211e-01,6.964998901821672916e-04,1.474086642265319824e+00,4.049008786678314209e-01,-4.330956041812896729e-01,1.000000000000000000e+00,-6.673177122138440609e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.597873535156250000e+02,3.909617996215820312e+01,3.909617996215820312e+01,3.499378859996795654e-01,-1.006441879272460938e+02,-7.459717988967895508e-01,-1.505386948585510254e+00,-8.048463821411132812e+00,-1.204862055601552129e-04,-3.361620604991912842e-01,-7.263292074203491211e-01,6.964998901821672916e-04,1.474086642265319824e+00,4.049008786678314209e-01,-4.330956041812896729e-01,1.000000000000000000e+00,-6.673177122138440609e-04,0.000000000000000000e+00
