# Time,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
0.000000000000000000e+00,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.322576904296875000e+02,1.455821075439453125e+02,1.455821075439453125e+02,-1.730974763631820679e-01,2.343672513961791992e-01,-4.882812208961695433e-04,9.554360389709472656e+00,3.910746797919273376e-02,3.814157878423429793e-08,-1.401670724153518677e-01,-6.406760658137500286e-04,5.470537871588021517e-07,-2.075225438602501526e-06,2.422910416498780251e-03,-4.116573254577815533e-04,5.000000000000000000e-01,4.463063305593095720e-06,0.000000000000000000e+00
1.045818328857421875e-01,6.332120971679687500e+02,1.455860290527343750e+02,1.455860290527343750e+02,-1.733023822307586670e-01,2.342834472656250000e-01,-4.577637009788304567e-04,9.537102699279785156e+00,3.901088610291481018e-02,-1.907030622305683210e-07,-1.648158729076385498e-01,-9.223844972439110279e-04,-2.185531684517627582e-06,-5.125696407048963010e-05,1.587284612469375134e-03,-9.778458625078201294e-04,5.000000000000000000e-01,2.261665201785945101e-07,0.000000000000000000e+00
2.092907428741455078e-01,6.332120971679687500e+02,1.455860290527343750e+02,1.455860290527343750e+02,-1.733023822307586670e-01,2.342834472656250000e-01,-4.577637009788304567e-04,9.537102699279785156e+00,3.901088610291481018e-02,-1.907030622305683210e-07,-1.648158729076385498e-01,-9.223844972439110279e-04,-2.185531684517627582e-06,-5.125696407048963010e-05,1.587284612469375134e-03,-9.778458625078201294e-04,5.000000000000000000e-01,2.261665201785945101e-07,0.000000000000000000e+00
2.092907428741455078e-01,6.332120971679687500e+02,1.455860290527343750e+02,1.455860290527343750e+02,-1.733023822307586670e-01,2.342834472656250000e-01,-4.577637009788304567e-04,9.537102699279785156e+00,3.901088610291481018e-02,-1.907030622305683210e-07,-1.648158729076385498e-01,-9.223844972439110279e-04,-2.185531684517627582e-06,-5.125696407048963010e-05,1.587284612469375134e-03,-9.778458625078201294e-04,5.000000000000000000e-01,2.261665201785945101e-07,0.000000000000000000e+00
2.092907428741455078e-01,6.332120971679687500e+02,1.455860290527343750e+02,1.455860290527343750e+02,-1.733023822307586670e-01,2.342834472656250000e-01,-4.577637009788304567e-04,9.537102699279785156e+00,3.901088610291481018e-02,-1.907030622305683210e-07,-1.648158729076385498e-01,-9.223844972439110279e-04,-2.185531684517627582e-06,-5.125696407048963010e-05,1.587284612469375134e-03,-9.778458625078201294e-04,5.000000000000000000e-01,2.261665201785945101e-07,0.000000000000000000e+00
2.092907428741455078e-01,6.332120971679687500e+02,1.455860290527343750e+02,1.455860290527343750e+02,-1.733023822307586670e-01,2.342834472656250000e-01,-4.577637009788304567e-04,9.537102699279785156e+00,3.901088610291481018e-02,-1.907030622305683210e-07,-1.648158729076385498e-01,-9.223844972439110279e-04,-2.185531684517627582e-06,-5.125696407048963010e-05,1.587284612469375134e-03,-9.778458625078201294e-04,5.000000000000000000e-01,2.261665201785945101e-07,0.000000000000000000e+00
2.092907428741455078e-01,6.341648559570312500e+02,1.455899047851562500e+02,1.455899047851562500e+02,-1.734321564435958862e-01,2.340856492519378662e-01,-4.577636718750000000e-04,9.519882202148437500e+00,3.887808322906494141e-02,3.051249279906187439e-07,-2.307802885770797729e-01,-1.779756159521639347e-03,6.644832865276839584e-06,-4.038894621771760285e-05,1.032358035445213318e-03,-2.305743284523487091e-03,5.000000000000000000e-01,-9.627143299439921975e-06,0.000000000000000000e+00
2.839093208312988281e-01,6.341648559570312500e+02,1.455899047851562500e+02,1.455899047851562500e+02,-1.734321564435958862e-01,2.340856492519378662e-01,-4.577636718750000000e-04,9.519882202148437500e+00,3.887808322906494141e-02,3.051249279906187439e-07,-2.307802885770797729e-01,-1.779756159521639347e-03,6.644832865276839584e-06,-4.038894621771760285e-05,1.032358035445213318e-03,-2.305743284523487091e-03,5.000000000000000000e-01,-9.627143299439921975e-06,0.000000000000000000e+00
2.839093208312988281e-01,6.341648559570312500e+02,1.455899047851562500e+02,1.455899047851562500e+02,-1.734321564435958862e-01,2.340856492519378662e-01,-4.577636718750000000e-04,9.519882202148437500e+00,3.887808322906494141e-02,3.051249279906187439e-07,-2.307802885770797729e-01,-1.779756159521639347e-03,6.644832865276839584e-06,-4.038894621771760285e-05,1.032358035445213318e-03,-2.305743284523487091e-03,5.000000000000000000e-01,-9.627143299439921975e-06,0.000000000000000000e+00
2.839093208312988281e-01,6.341648559570312500e+02,1.455899047851562500e+02,1.455899047851562500e+02,-1.734321564435958862e-01,2.340856492519378662e-01,-4.577636718750000000e-04,9.519882202148437500e+00,3.887808322906494141e-02,3.051249279906187439e-07,-2.307802885770797729e-01,-1.779756159521639347e-03,6.644832865276839584e-06,-4.038894621771760285e-05,1.032358035445213318e-03,-2.305743284523487091e-03,5.000000000000000000e-01,-9.627143299439921975e-06,0.000000000000000000e+00
2.839093208312988281e-01,6.341648559570312500e+02,1.455899047851562500e+02,1.455899047851562500e+02,-1.734321564435958862e-01,2.340856492519378662e-01,-4.577636718750000000e-04,9.519882202148437500e+00,3.887808322906494141e-02,3.051249279906187439e-07,-2.307802885770797729e-01,-1.779756159521639347e-03,6.644832865276839584e-06,-4.038894621771760285e-05,1.032358035445213318e-03,-2.305743284523487091e-03,5.000000000000000000e-01,-9.627143299439921975e-06,0.000000000000000000e+00
3.569011688232421875e-01,6.348612670898437500e+02,1.455927886962890625e+02,1.455927886962890625e+02,-1.802145242691040039e-01,2.298268675804138184e-01,-4.577636136673390865e-04,9.156136512756347656e+00,3.724327310919761658e-02,-2.097770277487143176e-07,-4.983374118804931641e+00,-2.239716053009033203e-02,-7.054239176795817912e-06,-9.477674611844122410e-04,1.497538834810256958e-01,-9.602544456720352173e-02,5.000000000000000000e-01,1.115037321142153814e-05,0.000000000000000000e+00
3.569011688232421875e-01,6.348612670898437500e+02,1.455927886962890625e+02,1.455927886962890625e+02,-1.802145242691040039e-01,2.298268675804138184e-01,-4.577636136673390865e-04,9.156136512756347656e+00,3.724327310919761658e-02,-2.097770277487143176e-07,-4.983374118804931641e+00,-2.239716053009033203e-02,-7.054239176795817912e-06,-9.477674611844122410e-04,1.497538834810256958e-01,-9.602544456720352173e-02,5.000000000000000000e-01,1.115037321142153814e-05,0.000000000000000000e+00
3.569011688232421875e-01,6.348612670898437500e+02,1.455927886962890625e+02,1.455927886962890625e+02,-1.802145242691040039e-01,2.298268675804138184e-01,-4.577636136673390865e-04,9.156136512756347656e+00,3.724327310919761658e-02,-2.097770277487143176e-07,-4.983374118804931641e+00,-2.239716053009033203e-02,-7.054239176795817912e-06,-9.477674611844122410e-04,1.497538834810256958e-01,-9.602544456720352173e-02,5.000000000000000000e-01,1.115037321142153814e-05,0.000000000000000000e+00
3.569011688232421875e-01,6.348612670898437500e+02,1.455927886962890625e+02,1.455927886962890625e+02,-1.802145242691040039e-01,2.298268675804138184e-01,-4.577636136673390865e-04,9.156136512756347656e+00,3.724327310919761658e-02,-2.097770277487143176e-07,-4.983374118804931641e+00,-2.239716053009033203e-02,-7.054239176795817912e-06,-9.477674611844122410e-04,1.497538834810256958e-01,-9.602544456720352173e-02,5.000000000000000000e-01,1.115037321142153814e-05,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
4.765405654907226562e-01,6.355117187500000000e+02,1.455954895019531250e+02,1.455954895019531250e+02,-1.915526390075683594e-01,2.225413322448730469e-01,-4.272460646461695433e-04,8.755990028381347656e+00,3.516495972871780396e-02,-1.477979367336956784e-06,-3.344604730606079102e+00,-1.737147942185401917e-02,-1.060020713339326903e-05,-1.701549859717488289e-03,1.478152573108673096e-01,-9.786625951528549194e-02,5.000000000000000000e-01,1.254790404345840216e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
6.200885772705078125e-01,6.363585205078125000e+02,1.455989532470703125e+02,1.455989532470703125e+02,-2.031229883432388306e-01,2.157574146986007690e-01,-3.356933302711695433e-04,8.273064613342285156e+00,3.294103220105171204e-02,-3.871272383548785001e-06,-3.364208459854125977e+00,-1.549256965517997742e-02,-1.667242213443387300e-05,-1.160418149083852768e-03,8.745621889829635620e-02,-5.351845920085906982e-02,5.000000000000000000e-01,3.583285433705896139e-04,0.000000000000000000e+00
7.946169376373291016e-01,6.371619873046875000e+02,1.456021881103515625e+02,1.456021881103515625e+02,-2.081568390130996704e-01,2.133549004793167114e-01,-3.051757230423390865e-04,7.884534358978271484e+00,3.146735206246376038e-02,-1.964241619134554639e-06,-2.226172685623168945e+00,-8.443785831332206726e-03,1.092676666303304955e-05,-3.263204125687479973e-04,2.195145934820175171e-02,-7.496182341128587723e-03,1.000000000000000000e+00,5.358510534279048443e-04,0.000000000000000000e+00
7.946169376373291016e-01,6.371619873046875000e+02,1.456021881103515625e+02,1.456021881103515625e+02,-2.081568390130996704e-01,2.133549004793167114e-01,-3.051757230423390865e-04,7.884534358978271484e+00,3.146735206246376038e-02,-1.964241619134554639e-06,-2.226172685623168945e+00,-8.443785831332206726e-03,1.092676666303304955e-05,-3.263204125687479973e-04,2.195145934820175171e-02,-7.496182341128587723e-03,1.000000000000000000e+00,5.358510534279048443e-04,0.000000000000000000e+00
7.946169376373291016e-01,6.371619873046875000e+02,1.456021881103515625e+02,1.456021881103515625e+02,-2.081568390130996704e-01,2.133549004793167114e-01,-3.051757230423390865e-04,7.884534358978271484e+00,3.146735206246376038e-02,-1.964241619134554639e-06,-2.226172685623168945e+00,-8.443785831332206726e-03,1.092676666303304955e-05,-3.263204125687479973e-04,2.195145934820175171e-02,-7.496182341128587723e-03,1.000000000000000000e+00,5.358510534279048443e-04,0.000000000000000000e+00
7.946169376373291016e-01,6.371619873046875000e+02,1.456021881103515625e+02,1.456021881103515625e+02,-2.081568390130996704e-01,2.133549004793167114e-01,-3.051757230423390865e-04,7.884534358978271484e+00,3.146735206246376038e-02,-1.964241619134554639e-06,-2.226172685623168945e+00,-8.443785831332206726e-03,1.092676666303304955e-05,-3.263204125687479973e-04,2.195145934820175171e-02,-7.496182341128587723e-03,1.000000000000000000e+00,5.358510534279048443e-04,0.000000000000000000e+00
8.783230781555175781e-01,6.379363403320312500e+02,1.456052856445312500e+02,1.456052856445312500e+02,-2.062717080116271973e-01,2.161331325769424438e-01,-3.356933302711695433e-04,7.665494441986083984e+00,3.125760331749916077e-02,-1.907030799941367150e-08,-2.616772413253784180e+00,-2.505774842575192451e-03,2.323809712834190577e-05,6.041307933628559113e-04,-4.595633223652839661e-02,4.615673795342445374e-02,1.000000000000000000e+00,6.957163568586111069e-04,0.000000000000000000e+00
8.783230781555175781e-01,6.379363403320312500e+02,1.456052856445312500e+02,1.456052856445312500e+02,-2.062717080116271973e-01,2.161331325769424438e-01,-3.356933302711695433e-04,7.665494441986083984e+00,3.125760331749916077e-02,-1.907030799941367150e-08,-2.616772413253784180e+00,-2.505774842575192451e-03,2.323809712834190577e-05,6.041307933628559113e-04,-4.595633223652839661e-02,4.615673795342445374e-02,1.000000000000000000e+00,6.957163568586111069e-04,0.000000000000000000e+00
9.483780860900878906e-01,6.385745239257812500e+02,1.456078338623046875e+02,1.456078338623046875e+02,-2.005616575479507446e-01,2.204987853765487671e-01,-3.662109083961695433e-04,7.607661724090576172e+00,3.115476481616497040e-02,5.721247475776181091e-07,-8.255329728126525879e-01,-1.467967871576547623e-03,8.439012162853032351e-06,7.514347089454531670e-04,-8.252649009227752686e-02,5.912585556507110596e-02,1.000000000000000000e+00,5.668269004672765732e-04,0.000000000000000000e+00
9.483780860900878906e-01,6.385745239257812500e+02,1.456078338623046875e+02,1.456078338623046875e+02,-2.005616575479507446e-01,2.204987853765487671e-01,-3.662109083961695433e-04,7.607661724090576172e+00,3.115476481616497040e-02,5.721247475776181091e-07,-8.255329728126525879e-01,-1.467967871576547623e-03,8.439012162853032351e-06,7.514347089454531670e-04,-8.252649009227752686e-02,5.912585556507110596e-02,1.000000000000000000e+00,5.668269004672765732e-04,0.000000000000000000e+00
