# Time,VehicleID,EGO,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
1.573028564453125000e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.556198120117187500e+02,2.262292671203613281e+01,2.262292671203613281e+01,1.983486860990524292e-01,-1.073861923217773438e+02,1.583930253982543945e-01,-3.742666959762573242e+00,-1.174159717559814453e+01,-4.698993870988488197e-05,-1.730821847915649414e+00,-3.682061195373535156e+00,1.201492068503284827e-05,-4.850333034992218018e-01,2.656307443976402283e-02,-2.381615638732910156e+00,1.000000000000000000e+00,-1.171665173023939133e-02,0.000000000000000000e+00
1.888945102691650391e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.555005493164062500e+02,2.224701881408691406e+01,2.224701881408691406e+01,2.118451297283172607e-01,-1.074678115844726562e+02,1.547091454267501831e-01,-3.799542665481567383e+00,-1.186261081695556641e+01,-4.699914643424563110e-05,-1.800339698791503906e+00,-3.830557346343994141e+00,-2.914606795911822701e-07,-4.243244528770446777e-01,1.386221591383218765e-02,-2.627948522567749023e+00,1.000000000000000000e+00,-1.176404953002929688e-02,0.000000000000000000e+00
2.209403514862060547e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.553795776367187500e+02,2.186920928955078125e+01,2.186920928955078125e+01,2.232447266578674316e-01,-1.075669555664062500e+02,1.577481776475906372e-01,-3.874920368194580078e+00,-1.197505664825439453e+01,-4.551168603939004242e-05,-2.352183580398559570e+00,-3.508905649185180664e+00,4.641664418159052730e-05,-2.874937057495117188e-01,2.372277379035949707e-01,-3.293826818466186523e+00,1.000000000000000000e+00,-1.824121549725532532e-02,0.000000000000000000e+00
2.209403514862060547e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.553795776367187500e+02,2.186920928955078125e+01,2.186920928955078125e+01,2.232447266578674316e-01,-1.075669555664062500e+02,1.577481776475906372e-01,-3.874920368194580078e+00,-1.197505664825439453e+01,-4.551168603939004242e-05,-2.352183580398559570e+00,-3.508905649185180664e+00,4.641664418159052730e-05,-2.874937057495117188e-01,2.372277379035949707e-01,-3.293826818466186523e+00,1.000000000000000000e+00,-1.824121549725532532e-02,0.000000000000000000e+00
2.209403514862060547e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.552548828125000000e+02,2.148227310180664062e+01,2.148227310180664062e+01,2.329845726490020752e-01,-1.076849060058593750e+02,1.637263149023056030e-01,-3.946432352066040039e+00,-1.208966255187988281e+01,-4.264148446964100003e-05,-2.112765550613403320e+00,-3.385941743850708008e+00,8.479785901727154851e-05,-2.180104851722717285e-01,2.717432975769042969e-01,-3.799562692642211914e+00,1.000000000000000000e+00,-1.824293099343776703e-02,0.000000000000000000e+00
2.547879219055175781e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.552548828125000000e+02,2.148227310180664062e+01,2.148227310180664062e+01,2.329845726490020752e-01,-1.076849060058593750e+02,1.637263149023056030e-01,-3.946432352066040039e+00,-1.208966255187988281e+01,-4.264148446964100003e-05,-2.112765550613403320e+00,-3.385941743850708008e+00,8.479785901727154851e-05,-2.180104851722717285e-01,2.717432975769042969e-01,-3.799562692642211914e+00,1.000000000000000000e+00,-1.824293099343776703e-02,0.000000000000000000e+00
2.547879219055175781e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.551209716796875000e+02,2.106985473632812500e+01,2.106985473632812500e+01,2.411193251609802246e-01,-1.078222732543945312e+02,1.693908125162124634e-01,-4.019292354583740234e+00,-1.221034049987792969e+01,-4.250046549714170396e-05,-2.327595472335815430e+00,-3.855194091796875000e+00,4.505011474975617602e-06,-1.648363471031188965e-01,2.254849970340728760e-01,-4.176955223083496094e+00,1.000000000000000000e+00,-1.802930794656276703e-02,0.000000000000000000e+00
2.860906124114990234e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.551209716796875000e+02,2.106985473632812500e+01,2.106985473632812500e+01,2.411193251609802246e-01,-1.078222732543945312e+02,1.693908125162124634e-01,-4.019292354583740234e+00,-1.221034049987792969e+01,-4.250046549714170396e-05,-2.327595472335815430e+00,-3.855194091796875000e+00,4.505011474975617602e-06,-1.648363471031188965e-01,2.254849970340728760e-01,-4.176955223083496094e+00,1.000000000000000000e+00,-1.802930794656276703e-02,0.000000000000000000e+00
2.860906124114990234e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.551209716796875000e+02,2.106985473632812500e+01,2.106985473632812500e+01,2.411193251609802246e-01,-1.078222732543945312e+02,1.693908125162124634e-01,-4.019292354583740234e+00,-1.221034049987792969e+01,-4.250046549714170396e-05,-2.327595472335815430e+00,-3.855194091796875000e+00,4.505011474975617602e-06,-1.648363471031188965e-01,2.254849970340728760e-01,-4.176955223083496094e+00,1.000000000000000000e+00,-1.802930794656276703e-02,0.000000000000000000e+00
3.184695243835449219e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.548624267578125000e+02,2.028234291076660156e+01,2.028234291076660156e+01,2.531882822513580322e-01,-1.081076812744140625e+02,1.789812594652175903e-01,-4.155030727386474609e+00,-1.243479824066162109e+01,-3.594770169002003968e-05,-2.217087030410766602e+00,-3.668348073959350586e+00,8.150673966156318784e-05,-1.124802157282829285e-01,1.756757050752639771e-01,-4.622855186462402344e+00,1.000000000000000000e+00,-1.747436448931694031e-02,0.000000000000000000e+00
3.184695243835449219e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.548624267578125000e+02,2.028234291076660156e+01,2.028234291076660156e+01,2.531882822513580322e-01,-1.081076812744140625e+02,1.789812594652175903e-01,-4.155030727386474609e+00,-1.243479824066162109e+01,-3.594770169002003968e-05,-2.217087030410766602e+00,-3.668348073959350586e+00,8.150673966156318784e-05,-1.124802157282829285e-01,1.756757050752639771e-01,-4.622855186462402344e+00,1.000000000000000000e+00,-1.747436448931694031e-02,0.000000000000000000e+00
3.184695243835449219e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.547332153320312500e+02,1.989391517639160156e+01,1.989391517639160156e+01,2.573615014553070068e-01,-1.082619323730468750e+02,1.871717423200607300e-01,-4.234916210174560547e+00,-1.253752136230468750e+01,-3.293480403954163194e-05,-2.532588481903076172e+00,-3.256604194641113281e+00,9.551710536470636725e-05,-2.941799908876419067e-02,3.177590072154998779e-01,-5.085869789123535156e+00,1.000000000000000000e+00,-2.195768430829048157e-02,0.000000000000000000e+00
3.810164928436279297e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.547332153320312500e+02,1.989391517639160156e+01,1.989391517639160156e+01,2.573615014553070068e-01,-1.082619323730468750e+02,1.871717423200607300e-01,-4.234916210174560547e+00,-1.253752136230468750e+01,-3.293480403954163194e-05,-2.532588481903076172e+00,-3.256604194641113281e+00,9.551710536470636725e-05,-2.941799908876419067e-02,3.177590072154998779e-01,-5.085869789123535156e+00,1.000000000000000000e+00,-2.195768430829048157e-02,0.000000000000000000e+00
4.101848602294921875e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.545994262695312500e+02,1.949540710449218750e+01,1.949540710449218750e+01,2.607492804527282715e-01,-1.084302825927734375e+02,1.969900280237197876e-01,-4.312747478485107422e+00,-1.264252185821533203e+01,-3.143768117297440767e-05,-2.668344974517822266e+00,-3.599807024002075195e+00,5.132693331688642502e-05,3.106315154582262039e-03,3.283902108669281006e-01,-5.415651798248291016e+00,1.000000000000000000e+00,-2.148809470236301422e-02,0.000000000000000000e+00
4.101848602294921875e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.544736328125000000e+02,1.912398719787597656e+01,1.912398719787597656e+01,2.631808221340179443e-01,-1.085925903320312500e+02,2.052178531885147095e-01,-4.383003234863281250e+00,-1.273952198028564453e+01,-2.946423774119466543e-05,-2.417619943618774414e+00,-3.337938785552978516e+00,6.790953921154141426e-05,1.360142417252063751e-02,2.871310114860534668e-01,-5.612805366516113281e+00,1.000000000000000000e+00,-2.085294760763645172e-02,0.000000000000000000e+00
4.392447471618652344e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.544736328125000000e+02,1.912398719787597656e+01,1.912398719787597656e+01,2.631808221340179443e-01,-1.085925903320312500e+02,2.052178531885147095e-01,-4.383003234863281250e+00,-1.273952198028564453e+01,-2.946423774119466543e-05,-2.417619943618774414e+00,-3.337938785552978516e+00,6.790953921154141426e-05,1.360142417252063751e-02,2.871310114860534668e-01,-5.612805366516113281e+00,1.000000000000000000e+00,-2.085294760763645172e-02,0.000000000000000000e+00
4.392447471618652344e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.543464355468750000e+02,1.875113487243652344e+01,1.875113487243652344e+01,2.650796175003051758e-01,-1.087584686279296875e+02,2.125184237957000732e-01,-4.452709674835205078e+00,-1.283561229705810547e+01,-2.966449574159923941e-05,-2.190168619155883789e+00,-3.019147157669067383e+00,-6.292084435699507594e-06,2.086626924574375153e-02,2.520081698894500732e-01,-5.741024017333984375e+00,1.000000000000000000e+00,-2.036895789206027985e-02,0.000000000000000000e+00
4.710717201232910156e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.543464355468750000e+02,1.875113487243652344e+01,1.875113487243652344e+01,2.650796175003051758e-01,-1.087584686279296875e+02,2.125184237957000732e-01,-4.452709674835205078e+00,-1.283561229705810547e+01,-2.966449574159923941e-05,-2.190168619155883789e+00,-3.019147157669067383e+00,-6.292084435699507594e-06,2.086626924574375153e-02,2.520081698894500732e-01,-5.741024017333984375e+00,1.000000000000000000e+00,-2.036895789206027985e-02,0.000000000000000000e+00
4.710717201232910156e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.543464355468750000e+02,1.875113487243652344e+01,1.875113487243652344e+01,2.650796175003051758e-01,-1.087584686279296875e+02,2.125184237957000732e-01,-4.452709674835205078e+00,-1.283561229705810547e+01,-2.966449574159923941e-05,-2.190168619155883789e+00,-3.019147157669067383e+00,-6.292084435699507594e-06,2.086626924574375153e-02,2.520081698894500732e-01,-5.741024017333984375e+00,1.000000000000000000e+00,-2.036895789206027985e-02,0.000000000000000000e+00
4.710717201232910156e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.543464355468750000e+02,1.875113487243652344e+01,1.875113487243652344e+01,2.650796175003051758e-01,-1.087584686279296875e+02,2.125184237957000732e-01,-4.452709674835205078e+00,-1.283561229705810547e+01,-2.966449574159923941e-05,-2.190168619155883789e+00,-3.019147157669067383e+00,-6.292084435699507594e-06,2.086626924574375153e-02,2.520081698894500732e-01,-5.741024017333984375e+00,1.000000000000000000e+00,-2.036895789206027985e-02,0.000000000000000000e+00
5.387325286865234375e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.540580444335937500e+02,1.791835403442382812e+01,1.791835403442382812e+01,2.677707076072692871e-01,-1.091396026611328125e+02,2.302402257919311523e-01,-4.618682384490966797e+00,-1.304069042205810547e+01,-2.445779500703793019e-05,-2.522943019866943359e+00,-2.849015474319458008e+00,1.780296588549390435e-05,8.261888474225997925e-02,3.331614434719085693e-01,-6.151894569396972656e+00,1.000000000000000000e+00,-2.319974824786186218e-02,0.000000000000000000e+00
5.387325286865234375e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.540580444335937500e+02,1.791835403442382812e+01,1.791835403442382812e+01,2.677707076072692871e-01,-1.091396026611328125e+02,2.302402257919311523e-01,-4.618682384490966797e+00,-1.304069042205810547e+01,-2.445779500703793019e-05,-2.522943019866943359e+00,-2.849015474319458008e+00,1.780296588549390435e-05,8.261888474225997925e-02,3.331614434719085693e-01,-6.151894569396972656e+00,1.000000000000000000e+00,-2.319974824786186218e-02,0.000000000000000000e+00
5.795006752014160156e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.538947143554687500e+02,1.745397949218750000e+01,1.745397949218750000e+01,2.685220539569854736e-01,-1.093619537353515625e+02,2.412845641374588013e-01,-4.712863922119140625e+00,-1.315141105651855469e+01,-2.287595089001115412e-05,-2.310174465179443359e+00,-2.715861320495605469e+00,3.880097938235849142e-05,8.751247078180313110e-02,3.023066818714141846e-01,-6.355592250823974609e+00,1.000000000000000000e+00,-2.236061170697212219e-02,0.000000000000000000e+00
5.795006752014160156e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.538947143554687500e+02,1.745397949218750000e+01,1.745397949218750000e+01,2.685220539569854736e-01,-1.093619537353515625e+02,2.412845641374588013e-01,-4.712863922119140625e+00,-1.315141105651855469e+01,-2.287595089001115412e-05,-2.310174465179443359e+00,-2.715861320495605469e+00,3.880097938235849142e-05,8.751247078180313110e-02,3.023066818714141846e-01,-6.355592250823974609e+00,1.000000000000000000e+00,-2.236061170697212219e-02,0.000000000000000000e+00
6.112861633300781250e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.537022705078125000e+02,1.691354179382324219e+01,1.691354179382324219e+01,2.687884271144866943e-01,-1.096245880126953125e+02,2.535272240638732910e-01,-4.819454193115234375e+00,-1.327494144439697266e+01,-2.170267725887242705e-05,-3.353425502777099609e+00,-3.886376857757568359e+00,3.691224264912307262e-05,9.975434839725494385e-02,2.726363241672515869e-01,-6.485927104949951172e+00,5.000000000000000000e-01,-2.173748053610324860e-02,0.000000000000000000e+00
6.112861633300781250e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.535491943359375000e+02,1.648891448974609375e+01,1.648891448974609375e+01,2.675794661045074463e-01,-1.098311309814453125e+02,2.619879841804504395e-01,-4.896744728088378906e+00,-1.335645389556884766e+01,-2.036724617937579751e-05,-2.713484764099121094e+00,-2.861706018447875977e+00,4.688377157435752451e-05,1.367382109165191650e-01,2.235655784606933594e-01,-6.503228664398193359e+00,5.000000000000000000e-01,-2.088241651654243469e-02,0.000000000000000000e+00
6.397700309753417969e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.535491943359375000e+02,1.648891448974609375e+01,1.648891448974609375e+01,2.675794661045074463e-01,-1.098311309814453125e+02,2.619879841804504395e-01,-4.896744728088378906e+00,-1.335645389556884766e+01,-2.036724617937579751e-05,-2.713484764099121094e+00,-2.861706018447875977e+00,4.688377157435752451e-05,1.367382109165191650e-01,2.235655784606933594e-01,-6.503228664398193359e+00,5.000000000000000000e-01,-2.088241651654243469e-02,0.000000000000000000e+00
6.397700309753417969e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.535491943359375000e+02,1.648891448974609375e+01,1.648891448974609375e+01,2.675794661045074463e-01,-1.098311309814453125e+02,2.619879841804504395e-01,-4.896744728088378906e+00,-1.335645389556884766e+01,-2.036724617937579751e-05,-2.713484764099121094e+00,-2.861706018447875977e+00,4.688377157435752451e-05,1.367382109165191650e-01,2.235655784606933594e-01,-6.503228664398193359e+00,5.000000000000000000e-01,-2.088241651654243469e-02,0.000000000000000000e+00
6.703431606292724609e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.534096069335937500e+02,1.610685539245605469e+01,1.610685539245605469e+01,2.645127177238464355e-01,-1.100323715209960938e+02,2.775268852710723877e-01,-4.990065574645996094e+00,-1.340084838867187500e+01,-1.997663093789014965e-05,-3.052381277084350586e+00,-1.452075600624084473e+00,1.277642331842798740e-05,3.284703195095062256e-01,5.320236086845397949e-01,-7.240302562713623047e+00,5.000000000000000000e-01,-3.195600584149360657e-02,0.000000000000000000e+00
6.703431606292724609e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.534096069335937500e+02,1.610685539245605469e+01,1.610685539245605469e+01,2.645127177238464355e-01,-1.100323715209960938e+02,2.775268852710723877e-01,-4.990065574645996094e+00,-1.340084838867187500e+01,-1.997663093789014965e-05,-3.052381277084350586e+00,-1.452075600624084473e+00,1.277642331842798740e-05,3.284703195095062256e-01,5.320236086845397949e-01,-7.240302562713623047e+00,5.000000000000000000e-01,-3.195600584149360657e-02,0.000000000000000000e+00
6.703431606292724609e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.531002807617187500e+02,1.527772521972656250e+01,1.527772521972656250e+01,2.499712556600570679e-01,-1.105230026245117188e+02,3.205419182777404785e-01,-5.161911010742187500e+00,-1.346076107025146484e+01,-2.286556627950631082e-05,-2.674437284469604492e+00,-7.845582365989685059e-01,-1.311931118834763765e-04,5.169737935066223145e-01,5.279763340950012207e-01,-8.331732749938964844e+00,5.000000000000000000e-01,-3.165016323328018188e-02,0.000000000000000000e+00
7.320811748504638672e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.531002807617187500e+02,1.527772521972656250e+01,1.527772521972656250e+01,2.499712556600570679e-01,-1.105230026245117188e+02,3.205419182777404785e-01,-5.161911010742187500e+00,-1.346076107025146484e+01,-2.286556627950631082e-05,-2.674437284469604492e+00,-7.845582365989685059e-01,-1.311931118834763765e-04,5.169737935066223145e-01,5.279763340950012207e-01,-8.331732749938964844e+00,5.000000000000000000e-01,-3.165016323328018188e-02,0.000000000000000000e+00
7.320811748504638672e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.531002807617187500e+02,1.527772521972656250e+01,1.527772521972656250e+01,2.499712556600570679e-01,-1.105230026245117188e+02,3.205419182777404785e-01,-5.161911010742187500e+00,-1.346076107025146484e+01,-2.286556627950631082e-05,-2.674437284469604492e+00,-7.845582365989685059e-01,-1.311931118834763765e-04,5.169737935066223145e-01,5.279763340950012207e-01,-8.331732749938964844e+00,5.000000000000000000e-01,-3.165016323328018188e-02,0.000000000000000000e+00
7.629995346069335938e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.529423828125000000e+02,1.486274909973144531e+01,1.486274909973144531e+01,2.390224635601043701e-01,-1.107871093750000000e+02,3.395398259162902832e-01,-5.237926006317138672e+00,-1.347333335876464844e+01,-2.184531876991968602e-05,-2.458571434020996094e+00,-4.066285789012908936e-01,3.299811214674264193e-05,5.625056028366088867e-01,4.288832545280456543e-01,-8.674304008483886719e+00,5.000000000000000000e-01,-3.142652660608291626e-02,0.000000000000000000e+00
7.953665256500244141e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.527813720703125000e+02,1.444523811340332031e+01,1.444523811340332031e+01,2.259426414966583252e-01,-1.110617370605468750e+02,3.567794263362884521e-01,-5.311334133148193359e+00,-1.347539234161376953e+01,-1.981428795261308551e-05,-2.267993450164794922e+00,-6.361366063356399536e-02,6.275006307987496257e-05,6.033080220222473145e-01,3.508425056934356689e-01,-8.948712348937988281e+00,5.000000000000000000e-01,-3.154802322387695312e-02,0.000000000000000000e+00
7.953665256500244141e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.527813720703125000e+02,1.444523811340332031e+01,1.444523811340332031e+01,2.259426414966583252e-01,-1.110617370605468750e+02,3.567794263362884521e-01,-5.311334133148193359e+00,-1.347539234161376953e+01,-1.981428795261308551e-05,-2.267993450164794922e+00,-6.361366063356399536e-02,6.275006307987496257e-05,6.033080220222473145e-01,3.508425056934356689e-01,-8.948712348937988281e+00,5.000000000000000000e-01,-3.154802322387695312e-02,0.000000000000000000e+00
8.295917510986328125e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.526095581054687500e+02,1.400876712799072266e+01,1.400876712799072266e+01,2.101990580558776855e-01,-1.113860931396484375e+02,3.893475234508514404e-01,-5.430097579956054688e+00,-1.344654750823974609e+01,-2.224562194896861911e-05,-3.470056056976318359e+00,8.427945971488952637e-01,-7.103924144757911563e-05,8.621997833251953125e-01,8.385189175605773926e-01,-1.035174751281738281e+01,5.000000000000000000e-01,-4.830741882324218750e-02,0.000000000000000000e+00
8.295917510986328125e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.526095581054687500e+02,1.400876712799072266e+01,1.400876712799072266e+01,2.101990580558776855e-01,-1.113860931396484375e+02,3.893475234508514404e-01,-5.430097579956054688e+00,-1.344654750823974609e+01,-2.224562194896861911e-05,-3.470056056976318359e+00,8.427945971488952637e-01,-7.103924144757911563e-05,8.621997833251953125e-01,8.385189175605773926e-01,-1.035174751281738281e+01,5.000000000000000000e-01,-4.830741882324218750e-02,0.000000000000000000e+00
8.295917510986328125e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.526095581054687500e+02,1.400876712799072266e+01,1.400876712799072266e+01,2.101990580558776855e-01,-1.113860931396484375e+02,3.893475234508514404e-01,-5.430097579956054688e+00,-1.344654750823974609e+01,-2.224562194896861911e-05,-3.470056056976318359e+00,8.427945971488952637e-01,-7.103924144757911563e-05,8.621997833251953125e-01,8.385189175605773926e-01,-1.035174751281738281e+01,5.000000000000000000e-01,-4.830741882324218750e-02,0.000000000000000000e+00
8.575658798217773438e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.524246826171875000e+02,1.354813098907470703e+01,1.354813098907470703e+01,1.932055503129959106e-01,-1.117670974731445312e+02,4.260359108448028564e-01,-5.542220115661621094e+00,-1.341115283966064453e+01,-3.250704685342498124e-05,-4.008079528808593750e+00,1.265264391899108887e+00,-3.668183926492929459e-04,8.777836561203002930e-01,8.264403939247131348e-01,-1.149456977844238281e+01,5.000000000000000000e-01,-4.862079769372940063e-02,0.000000000000000000e+00
8.575658798217773438e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.524246826171875000e+02,1.354813098907470703e+01,1.354813098907470703e+01,1.932055503129959106e-01,-1.117670974731445312e+02,4.260359108448028564e-01,-5.542220115661621094e+00,-1.341115283966064453e+01,-3.250704685342498124e-05,-4.008079528808593750e+00,1.265264391899108887e+00,-3.668183926492929459e-04,8.777836561203002930e-01,8.264403939247131348e-01,-1.149456977844238281e+01,5.000000000000000000e-01,-4.862079769372940063e-02,0.000000000000000000e+00
9.135982990264892578e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.521166992187500000e+02,1.280192756652832031e+01,1.280192756652832031e+01,1.628385335206985474e-01,-1.124593200683593750e+02,4.872224032878875732e-01,-5.714919090270996094e+00,-1.333936882019042969e+01,-4.510254802880808711e-05,-2.971505165100097656e+00,1.328109145164489746e+00,-2.575902908574789762e-04,9.014832377433776855e-01,7.463004589080810547e-01,-1.293354129791259766e+01,5.000000000000000000e-01,-4.978523403406143188e-02,0.000000000000000000e+00
9.135982990264892578e-01,9.700000000000000000e+01,0.000000000000000000e+00,6.521166992187500000e+02,1.280192756652832031e+01,1.280192756652832031e+01,1.628385335206985474e-01,-1.124593200683593750e+02,4.872224032878875732e-01,-5.714919090270996094e+00,-1.333936882019042969e+01,-4.510254802880808711e-05,-2.971505165100097656e+00,1.328109145164489746e+00,-2.575902908574789762e-04,9.014832377433776855e-01,7.463004589080810547e-01,-1.293354129791259766e+01,5.000000000000000000e-01,-4.978523403406143188e-02,0.000000000000000000e+00
