# Time,VehicleID,EGO,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
7.305531501770019531e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898732757568359375e+01,-3.898732757568359375e+01,-8.086943998932838440e-03,9.037767791748046875e+01,1.333183317910879850e-04,1.529209754380644881e-07,-3.668227873276919127e-05,-1.242490601725876331e-03,3.017878043465316296e-06,-3.246303240302950144e-04,-3.374310210347175598e-02,1.964550279080867767e-02,7.491251744795590639e-05,-3.655702585092512891e-07,0.000000000000000000e+00,8.029937453102320433e-05,1.000000000000000000e+00
7.305531501770019531e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898732757568359375e+01,-3.898732757568359375e+01,-8.086943998932838440e-03,9.037767791748046875e+01,1.333183317910879850e-04,1.529209754380644881e-07,-3.668227873276919127e-05,-1.242490601725876331e-03,3.017878043465316296e-06,-3.246303240302950144e-04,-3.374310210347175598e-02,1.964550279080867767e-02,7.491251744795590639e-05,-3.655702585092512891e-07,0.000000000000000000e+00,8.029937453102320433e-05,1.000000000000000000e+00
7.338169097900390625e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898732376098632812e+01,-3.898732376098632812e+01,-7.356113288551568985e-03,9.037767791748046875e+01,1.346140052191913128e-04,2.421348881398444064e-07,-4.250640995451249182e-05,-5.257418961264193058e-04,2.733470637394930236e-06,-1.784485357347875834e-04,2.196083031594753265e-02,2.279708161950111389e-02,1.163058623205870390e-04,-1.972804284378071316e-07,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.338169097900390625e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898732376098632812e+01,-3.898732376098632812e+01,-7.356113288551568985e-03,9.037767791748046875e+01,1.346140052191913128e-04,2.421348881398444064e-07,-4.250640995451249182e-05,-5.257418961264193058e-04,2.733470637394930236e-06,-1.784485357347875834e-04,2.196083031594753265e-02,2.279708161950111389e-02,1.163058623205870390e-04,-1.972804284378071316e-07,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.405431747436523438e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898731231689453125e+01,-3.898731231689453125e+01,-5.771509371697902679e-03,9.037767791748046875e+01,1.373231061734259129e-04,2.269822658718112507e-07,-4.490037463256157935e-05,-5.725859664380550385e-04,3.852427425954374485e-07,1.333769006350848940e-07,-7.114394102245569229e-03,2.410802245140075684e-02,1.179135651909746230e-04,-3.195468112338062383e-09,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.371500492095947266e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898731231689453125e+01,-3.898731231689453125e+01,-5.771509371697902679e-03,9.037767791748046875e+01,1.373231061734259129e-04,2.269822658718112507e-07,-4.490037463256157935e-05,-5.725859664380550385e-04,3.852427425954374485e-07,1.333769006350848940e-07,-7.114394102245569229e-03,2.410802245140075684e-02,1.179135651909746230e-04,-3.195468112338062383e-09,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.440223932266235352e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898730468750000000e+01,-3.898730468750000000e+01,-4.979207646101713181e-03,9.037767791748046875e+01,1.375759457005187869e-04,2.846781228527106578e-07,-4.244448064127936959e-05,5.331589840352535248e-03,1.658299311202426907e-06,7.058752089506015182e-05,1.696983277797698975e-01,2.278099767863750458e-02,1.508056593593209982e-04,3.836393602796306368e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.440223932266235352e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898730468750000000e+01,-3.898730468750000000e+01,-4.979207646101713181e-03,9.037767791748046875e+01,1.375759457005187869e-04,2.846781228527106578e-07,-4.244448064127936959e-05,5.331589840352535248e-03,1.658299311202426907e-06,7.058752089506015182e-05,1.696983277797698975e-01,2.278099767863750458e-02,1.508056593593209982e-04,3.836393602796306368e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.473766088485717773e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898729705810546875e+01,-3.898729705810546875e+01,-4.241547081619501114e-03,9.037767791748046875e+01,1.367484364891424775e-04,3.788863409681653138e-07,-3.977968663093633950e-05,3.170780371874570847e-03,2.808651061059208587e-06,7.944611570565029979e-05,-6.442070752382278442e-02,2.135211043059825897e-02,2.040149120148271322e-04,7.626081099942894070e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.473766088485717773e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898729705810546875e+01,-3.898729705810546875e+01,-4.241547081619501114e-03,9.037767791748046875e+01,1.367484364891424775e-04,3.788863409681653138e-07,-3.977968663093633950e-05,3.170780371874570847e-03,2.808651061059208587e-06,7.944611570565029979e-05,-6.442070752382278442e-02,2.135211043059825897e-02,2.040149120148271322e-04,7.626081099942894070e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.506966829299926758e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898729324340820312e+01,-3.898729324340820312e+01,-3.544867970049381256e-03,9.037767791748046875e+01,1.360333844786509871e-04,1.961708306907894439e-07,-3.644577736849896610e-05,2.286369213834404945e-03,-5.503356533154146746e-06,1.004167133942246437e-04,-2.663829550147056580e-02,1.956155151128768921e-02,1.104780239984393120e-04,9.437764703079665196e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.506966829299926758e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898729324340820312e+01,-3.898729324340820312e+01,-3.544867970049381256e-03,9.037767791748046875e+01,1.360333844786509871e-04,1.961708306907894439e-07,-3.644577736849896610e-05,2.286369213834404945e-03,-5.503356533154146746e-06,1.004167133942246437e-04,-2.663829550147056580e-02,1.956155151128768921e-02,1.104780239984393120e-04,9.437764703079665196e-08,0.000000000000000000e+00,8.039474778342992067e-05,1.000000000000000000e+00
7.506966829299926758e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898728561401367188e+01,-3.898728561401367188e+01,-2.930151065811514854e-03,9.037767791748046875e+01,1.359854359179735184e-04,2.282903324157814495e-07,-3.349365942995063961e-05,-4.447713494300842285e-03,1.021542288981436286e-06,9.389041952090337873e-05,-2.141736298799514771e-01,1.799199543893337250e-02,1.214125295518897474e-04,1.038742993841879070e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.538408994674682617e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898728561401367188e+01,-3.898728561401367188e+01,-2.930151065811514854e-03,9.037767791748046875e+01,1.359854359179735184e-04,2.282903324157814495e-07,-3.349365942995063961e-05,-4.447713494300842285e-03,1.021542288981436286e-06,9.389041952090337873e-05,-2.141736298799514771e-01,1.799199543893337250e-02,1.214125295518897474e-04,1.038742993841879070e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.538408994674682617e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898728561401367188e+01,-3.898728561401367188e+01,-2.930151065811514854e-03,9.037767791748046875e+01,1.359854359179735184e-04,2.282903324157814495e-07,-3.349365942995063961e-05,-4.447713494300842285e-03,1.021542288981436286e-06,9.389041952090337873e-05,-2.141736298799514771e-01,1.799199543893337250e-02,1.214125295518897474e-04,1.038742993841879070e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.538408994674682617e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898728561401367188e+01,-3.898728561401367188e+01,-2.930151065811514854e-03,9.037767791748046875e+01,1.359854359179735184e-04,2.282903324157814495e-07,-3.349365942995063961e-05,-4.447713494300842285e-03,1.021542288981436286e-06,9.389041952090337873e-05,-2.141736298799514771e-01,1.799199543893337250e-02,1.214125295518897474e-04,1.038742993841879070e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.599916696548461914e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898727798461914062e+01,-3.898727798461914062e+01,-1.953433966264128685e-03,9.037767791748046875e+01,1.359848101856186986e-04,1.368160837955656461e-07,-2.646370739967096597e-05,-1.251043751835823059e-03,-1.594125365045329090e-06,1.131566896219737828e-04,2.250644750893115997e-02,1.421395596116781235e-02,7.682393334107473493e-05,1.055504057489997649e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.599916696548461914e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898727798461914062e+01,-3.898727798461914062e+01,-1.953433966264128685e-03,9.037767791748046875e+01,1.359848101856186986e-04,1.368160837955656461e-07,-2.646370739967096597e-05,-1.251043751835823059e-03,-1.594125365045329090e-06,1.131566896219737828e-04,2.250644750893115997e-02,1.421395596116781235e-02,7.682393334107473493e-05,1.055504057489997649e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.632257223129272461e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898727798461914062e+01,-3.898727798461914062e+01,-1.557283103466033936e-03,9.037767791748046875e+01,1.357990840915590525e-04,1.682795840451944969e-07,-2.333572774659842253e-05,-1.366408978356048465e-04,9.728814802656415850e-07,9.672011947259306908e-05,3.445840254426002502e-02,1.253254711627960205e-02,9.041800512932240963e-05,1.017803867853217525e-07,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.664072036743164062e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898727416992187500e+01,-3.898727416992187500e+01,-1.188452821224927902e-03,9.037767791748046875e+01,1.354799169348552823e-04,1.093962396225833800e-07,-2.036798287008423358e-05,-1.408949960023164749e-03,-1.850815237958158832e-06,9.328185115009546280e-05,-3.999109193682670593e-02,1.094064582139253616e-02,6.543489871546626091e-05,8.963385766946885269e-08,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
7.664072036743164062e+00,9.700000000000000000e+01,0.000000000000000000e+00,-1.227194786071777344e+01,-3.898727416992187500e+01,-3.898727416992187500e+01,-1.188452821224927902e-03,9.037767791748046875e+01,1.354799169348552823e-04,1.093962396225833800e-07,-2.036798287008423358e-05,-1.408949960023164749e-03,-1.850815237958158832e-06,9.328185115009546280e-05,-3.999109193682670593e-02,1.094064582139253616e-02,6.543489871546626091e-05,8.963385766946885269e-08,0.000000000000000000e+00,8.068084571277722716e-05,1.000000000000000000e+00
