# Time,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
0.000000000000000000e+00,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610799560546875000e+02,1.894356384277343750e+02,1.894356384277343750e+02,8.442113175988197327e-03,-8.932488250732421875e+01,1.196281425654888153e-02,1.038618087768554688e-01,-9.108598709106445312e+00,-3.337388250201911433e-07,-2.459866926074028015e-02,-1.750834472477436066e-02,-5.197004156798357144e-06,9.377793176099658012e-04,-3.141259774565696716e-02,-4.745171219110488892e-02,5.000000000000000000e-01,-5.587986670434474945e-04,0.000000000000000000e+00
1.045818328857421875e-01,6.610903930664062500e+02,1.885246429443359375e+02,1.885246429443359375e+02,8.360151201486587524e-03,-8.933337402343750000e+01,9.344709105789661407e-03,1.018474474549293518e-01,-9.110713005065917969e+00,-1.525624639953093720e-07,-1.923772506415843964e-02,-2.019212953746318817e-02,1.730285930534591898e-06,1.217513927258551121e-03,-2.391427196562290192e-02,-1.045555174350738525e-01,5.000000000000000000e-01,-6.689889123663306236e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.610903930664062500e+02,1.885246429443359375e+02,1.885246429443359375e+02,8.360151201486587524e-03,-8.933337402343750000e+01,9.344709105789661407e-03,1.018474474549293518e-01,-9.110713005065917969e+00,-1.525624639953093720e-07,-1.923772506415843964e-02,-2.019212953746318817e-02,1.730285930534591898e-06,1.217513927258551121e-03,-2.391427196562290192e-02,-1.045555174350738525e-01,5.000000000000000000e-01,-6.689889123663306236e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.610903930664062500e+02,1.885246429443359375e+02,1.885246429443359375e+02,8.360151201486587524e-03,-8.933337402343750000e+01,9.344709105789661407e-03,1.018474474549293518e-01,-9.110713005065917969e+00,-1.525624639953093720e-07,-1.923772506415843964e-02,-2.019212953746318817e-02,1.730285930534591898e-06,1.217513927258551121e-03,-2.391427196562290192e-02,-1.045555174350738525e-01,5.000000000000000000e-01,-6.689889123663306236e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.610903930664062500e+02,1.885246429443359375e+02,1.885246429443359375e+02,8.360151201486587524e-03,-8.933337402343750000e+01,9.344709105789661407e-03,1.018474474549293518e-01,-9.110713005065917969e+00,-1.525624639953093720e-07,-1.923772506415843964e-02,-2.019212953746318817e-02,1.730285930534591898e-06,1.217513927258551121e-03,-2.391427196562290192e-02,-1.045555174350738525e-01,5.000000000000000000e-01,-6.689889123663306236e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.610903930664062500e+02,1.885246429443359375e+02,1.885246429443359375e+02,8.360151201486587524e-03,-8.933337402343750000e+01,9.344709105789661407e-03,1.018474474549293518e-01,-9.110713005065917969e+00,-1.525624639953093720e-07,-1.923772506415843964e-02,-2.019212953746318817e-02,1.730285930534591898e-06,1.217513927258551121e-03,-2.391427196562290192e-02,-1.045555174350738525e-01,5.000000000000000000e-01,-6.689889123663306236e-04,0.000000000000000000e+00
2.092907428741455078e-01,6.611007080078125000e+02,1.876134338378906250e+02,1.876134338378906250e+02,8.257698267698287964e-03,-8.934520721435546875e+01,7.333124987781047821e-03,1.002822071313858032e-01,-9.112780570983886719e+00,-3.814061599882734299e-08,-2.097654901444911957e-02,-2.770845964550971985e-02,1.533423073851736262e-06,1.177229918539524078e-03,-1.640985347330570221e-02,-1.253872364759445190e-01,5.000000000000000000e-01,-6.490434752777218819e-04,0.000000000000000000e+00
2.839093208312988281e-01,6.611007080078125000e+02,1.876134338378906250e+02,1.876134338378906250e+02,8.257698267698287964e-03,-8.934520721435546875e+01,7.333124987781047821e-03,1.002822071313858032e-01,-9.112780570983886719e+00,-3.814061599882734299e-08,-2.097654901444911957e-02,-2.770845964550971985e-02,1.533423073851736262e-06,1.177229918539524078e-03,-1.640985347330570221e-02,-1.253872364759445190e-01,5.000000000000000000e-01,-6.490434752777218819e-04,0.000000000000000000e+00
2.839093208312988281e-01,6.611007080078125000e+02,1.876134338378906250e+02,1.876134338378906250e+02,8.257698267698287964e-03,-8.934520721435546875e+01,7.333124987781047821e-03,1.002822071313858032e-01,-9.112780570983886719e+00,-3.814061599882734299e-08,-2.097654901444911957e-02,-2.770845964550971985e-02,1.533423073851736262e-06,1.177229918539524078e-03,-1.640985347330570221e-02,-1.253872364759445190e-01,5.000000000000000000e-01,-6.490434752777218819e-04,0.000000000000000000e+00
2.839093208312988281e-01,6.611007080078125000e+02,1.876134338378906250e+02,1.876134338378906250e+02,8.257698267698287964e-03,-8.934520721435546875e+01,7.333124987781047821e-03,1.002822071313858032e-01,-9.112780570983886719e+00,-3.814061599882734299e-08,-2.097654901444911957e-02,-2.770845964550971985e-02,1.533423073851736262e-06,1.177229918539524078e-03,-1.640985347330570221e-02,-1.253872364759445190e-01,5.000000000000000000e-01,-6.490434752777218819e-04,0.000000000000000000e+00
2.839093208312988281e-01,6.611007080078125000e+02,1.876134338378906250e+02,1.876134338378906250e+02,8.257698267698287964e-03,-8.934520721435546875e+01,7.333124987781047821e-03,1.002822071313858032e-01,-9.112780570983886719e+00,-3.814061599882734299e-08,-2.097654901444911957e-02,-2.770845964550971985e-02,1.533423073851736262e-06,1.177229918539524078e-03,-1.640985347330570221e-02,-1.253872364759445190e-01,5.000000000000000000e-01,-6.490434752777218819e-04,0.000000000000000000e+00
