# Time,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
0.000000000000000000e+00,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,1.854488118624431081e-08,-2.988400638059829362e-08,1.231219619512557983e-03,2.141420196721810498e-07,-7.509497095270489808e-07,1.495768036693334579e-02,-1.813933158700820059e-05,-1.015231009660055861e-05,3.335106413260291447e-09,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
1.045818328857421875e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,-7.253758482761440973e-09,3.568552342514408338e-09,-1.208389992825686932e-03,-2.463843600253312616e-07,3.194814723883609986e-07,-2.329896949231624603e-02,2.198554739152314141e-06,3.760950221476377919e-06,-6.496435611680340116e-10,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
2.092907428741455078e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,-7.253758482761440973e-09,3.568552342514408338e-09,-1.208389992825686932e-03,-2.463843600253312616e-07,3.194814723883609986e-07,-2.329896949231624603e-02,2.198554739152314141e-06,3.760950221476377919e-06,-6.496435611680340116e-10,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
2.092907428741455078e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,-7.253758482761440973e-09,3.568552342514408338e-09,-1.208389992825686932e-03,-2.463843600253312616e-07,3.194814723883609986e-07,-2.329896949231624603e-02,2.198554739152314141e-06,3.760950221476377919e-06,-6.496435611680340116e-10,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
2.092907428741455078e-01,-1.583664855957031250e+02,4.546323013305664062e+01,4.546323013305664062e+01,7.513207674492150545e-05,-2.838134532794356346e-03,0.000000000000000000e+00,-7.253758482761440973e-09,3.568552342514408338e-09,-1.208389992825686932e-03,-2.463843600253312616e-07,3.194814723883609986e-07,-2.329896949231624603e-02,2.198554739152314141e-06,3.760950221476377919e-06,-6.496435611680340116e-10,0.000000000000000000e+00,-3.760669787880033255e-04,1.000000000000000000e+00
