# Time,X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Ax,Ay,Az,Wx,Wy,Wz,Throttle,Steer,Brake
0.000000000000000000e+00,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.421090698242187500e+02,3.229056119918823242e+00,3.229056119918823242e+00,9.047268331050872803e-02,-1.351595153808593750e+02,-6.568090438842773438e+00,-1.033419513702392578e+01,-1.126838016510009766e+01,1.566941733472049236e-03,-4.091399192810058594e+00,5.448706150054931641e+00,2.528592571616172791e-02,-4.716722011566162109e+00,-6.958591938018798828e-01,-1.697102928161621094e+01,5.000000000000000000e-01,-3.022511862218379974e-02,0.000000000000000000e+00
1.045818328857421875e-01,6.410550537109375000e+02,2.135236978530883789e+00,2.135236978530883789e+00,4.779083281755447388e-02,-1.356163177490234375e+02,-6.204014778137207031e+00,-1.058349418640136719e+01,-1.080579090118408203e+01,-1.501700840890407562e-02,-2.380877017974853516e+00,4.417859554290771484e+00,-1.583814471960067749e-01,9.194827079772949219e+00,4.964932918548583984e+00,8.846028447151184082e-01,5.000000000000000000e-01,2.778879739344120026e-02,0.000000000000000000e+00
2.092907428741455078e-01,6.410550537109375000e+02,2.135236978530883789e+00,2.135236978530883789e+00,4.779083281755447388e-02,-1.356163177490234375e+02,-6.204014778137207031e+00,-1.058349418640136719e+01,-1.080579090118408203e+01,-1.501700840890407562e-02,-2.380877017974853516e+00,4.417859554290771484e+00,-1.583814471960067749e-01,9.194827079772949219e+00,4.964932918548583984e+00,8.846028447151184082e-01,5.000000000000000000e-01,2.778879739344120026e-02,0.000000000000000000e+00
2.092907428741455078e-01,6.410550537109375000e+02,2.135236978530883789e+00,2.135236978530883789e+00,4.779083281755447388e-02,-1.356163177490234375e+02,-6.204014778137207031e+00,-1.058349418640136719e+01,-1.080579090118408203e+01,-1.501700840890407562e-02,-2.380877017974853516e+00,4.417859554290771484e+00,-1.583814471960067749e-01,9.194827079772949219e+00,4.964932918548583984e+00,8.846028447151184082e-01,5.000000000000000000e-01,2.778879739344120026e-02,0.000000000000000000e+00
2.092907428741455078e-01,6.410550537109375000e+02,2.135236978530883789e+00,2.135236978530883789e+00,4.779083281755447388e-02,-1.356163177490234375e+02,-6.204014778137207031e+00,-1.058349418640136719e+01,-1.080579090118408203e+01,-1.501700840890407562e-02,-2.380877017974853516e+00,4.417859554290771484e+00,-1.583814471960067749e-01,9.194827079772949219e+00,4.964932918548583984e+00,8.846028447151184082e-01,5.000000000000000000e-01,2.778879739344120026e-02,0.000000000000000000e+00
